frame_number,timestamp,class_name,class_id,confidence,x1,y1,x2,y2,box_width,box_height,frame_width,frame_height
1954,509.496,person,0,0.7073,0,140,615,479,615,339,640,480
1955,509.892,person,0,0.6566,0,137,611,479,611,342,640,480
1956,510.284,person,0,0.7393,0,130,618,479,618,349,640,480
1957,510.651,person,0,0.7087,1,125,614,479,613,354,640,480
1958,511.05,person,0,0.6937,0,124,620,479,620,355,640,480
1959,511.428,person,0,0.6571,1,121,609,479,608,358,640,480
1960,511.931,person,0,0.7223,2,112,619,478,617,366,640,480
1961,512.335,person,0,0.7168,0,118,598,479,598,361,640,480
1962,512.873,person,0,0.7091,0,118,596,478,596,360,640,480
1963,513.501,person,0,0.7101,0,117,590,478,590,361,640,480
1964,513.968,person,0,0.7269,0,114,591,479,591,365,640,480
1965,514.386,person,0,0.6052,0,113,615,479,615,366,640,480
1966,514.736,person,0,0.6924,0,115,614,478,614,363,640,480
1967,515.041,person,0,0.6497,0,116,604,479,604,363,640,480
1968,515.386,person,0,0.624,0,117,610,479,610,362,640,480
1969,515.76,person,0,0.6535,0,114,619,479,619,365,640,480
1970,516.124,person,0,0.7127,2,106,614,478,612,372,640,480
1971,516.495,person,0,0.5633,0,114,620,479,620,365,640,480
1972,516.833,person,0,0.6267,0,113,620,479,620,366,640,480
1973,517.229,person,0,0.7235,0,110,622,478,622,368,640,480
1974,517.634,person,0,0.7103,2,104,634,478,632,374,640,480
1975,518.128,person,0,0.7367,2,99,628,478,626,379,640,480
1976,518.515,person,0,0.7202,0,114,609,479,609,365,640,480
1978,519.059,person,0,0.6476,0,115,598,479,598,364,640,480
1979,519.315,person,0,0.6969,0,116,597,479,597,363,640,480
1980,519.79,person,0,0.6657,0,116,607,479,607,363,640,480
1982,520.803,person,0,0.5874,1,83,629,479,628,396,640,480
1986,523.999,person,0,0.5883,1,132,618,479,617,347,640,480
1989,525.042,person,0,0.5445,2,4,632,478,630,474,640,480
1991,525.725,person,0,0.5155,1,0,624,479,623,479,640,480
2024,538.45,person,0,0.5356,1,147,601,479,600,332,640,480
2033,542.594,person,0,0.5779,1,149,601,479,600,330,640,480
2037,543.938,person,0,0.7464,0,138,584,479,584,341,640,480
2038,544.257,person,0,0.7067,1,135,585,479,584,344,640,480
2039,544.526,person,0,0.7274,0,122,612,479,612,357,640,480
2040,544.809,person,0,0.7055,1,131,602,479,601,348,640,480
2041,545.108,person,0,0.7722,1,130,614,479,613,349,640,480
2042,545.414,person,0,0.7068,1,129,588,479,587,350,640,480
2043,545.799,person,0,0.7755,0,121,572,479,572,358,640,480
2044,546.12,person,0,0.7949,0,122,573,479,573,357,640,480
2045,546.415,person,0,0.5957,1,131,557,479,556,348,640,480
2046,546.812,person,0,0.5294,0,123,621,479,621,356,640,480
2047,547.157,person,0,0.7941,0,130,233,478,233,348,640,480
2048,547.492,person,0,0.6701,0,131,235,479,235,348,640,480
2049,547.909,person,0,0.598,0,130,235,479,235,349,640,480
2050,548.322,person,0,0.6722,0,130,236,479,236,349,640,480
2051,548.666,person,0,0.628,0,129,241,478,241,349,640,480
2052,549.052,person,0,0.5127,0,129,234,479,234,350,640,480
2054,549.728,person,0,0.5076,0,131,232,479,232,348,640,480
2055,550.074,person,0,0.5182,0,129,233,479,233,350,640,480
2056,550.406,person,0,0.6997,0,130,231,478,231,348,640,480
2057,550.958,person,0,0.6107,0,130,232,479,232,349,640,480
2062,552.98,person,0,0.5928,0,134,229,479,229,345,640,480
2063,553.355,person,0,0.586,0,134,225,479,225,345,640,480
2067,554.982,person,0,0.6111,0,135,224,479,224,344,640,480
2068,555.443,person,0,0.5208,0,134,225,479,225,345,640,480
2070,556.133,person,0,0.5377,0,135,224,479,224,344,640,480
2073,557.466,person,0,0.596,1,131,614,479,613,348,640,480
